Exported on 2026-03-20 20:04 with SMS Exporter android app https://smartpositive.com/sms-exporter


Date,Time,Direction,Contact,Phone,Content,Type
2024-11-12,14:00:01,Received,MobileMoney,MobileMoney,"Vous avez recu 4000 XAF de angelica nyuyfone nsoyuni (237680815570 ANGELICA NYUYFONE NSOYUNI) sur votre compte Mobile Money 2024-11-12 13:59:57. Message de l'expediteur:. Votre nouveau solde est de 4078 FCFA. Frais: 0XAF. Transaction ID: 10536290526. MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-12,14:03:33,Received,MobileMoney,MobileMoney,"Transfert de 2000 FCFA effectue avec succes a DORIS PONATIH (237650187750) le 2024-11-12 14:03:32. FRAIS 54 FCFA. transaction Id: 10536324503. Reference: 1. Nouveau solde est: 2024 FCFA. MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-12,18:39:56,Received,MobileMoney,MobileMoney,"Une transaction de 1000 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-11-12 18:39:45. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 1024 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10539449033. ID de transaction externe : 5800298894469265594.  MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-12,19:10:58,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-11-12 19:10:44. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 924 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10539911097. ID de transaction externe : 2990260758839290204.  MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-13,09:25:16,Received,MobileMoney,MobileMoney,Solde Courant: 924 FCFA ; Solde disponible: 924 FCFA ; Solde Credit de communication: 0 FCFA; Cadeau MTN MoMo: 100.,SMS
2024-11-13,10:21:44,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-11-13 10:21:23. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 824 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10544793329. ID de transaction externe : 8673976462680144997.  MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-13,12:13:22,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-11-13 12:13:07. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 724 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10545875310. ID de transaction externe : 3076449492532647855.  MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-13,16:52:52,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-11-13 16:52:41. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 624 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10548801441. ID de transaction externe : 7215355872318458429.  MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-13,17:42:54,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-11-13 17:42:44. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 524 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10549474371. ID de transaction externe : 7935063895605961223.  MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-13,22:57:18,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-11-13 22:56:55. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 424 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10552577407. ID de transaction externe : 5269323317886910520.  MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-14,00:28:08,Received,MobileMoney,MobileMoney,"Hello, the transaction with amount 100 XAF for MTNC BUNDLES_FORFAITS   (MTN_Bundles) with message:  failed at 2024-11-14 00:28:07 .Please check your balance or contact system admin for the cause. Financial Transaction Id: 10552536661. External Transaction Id: 8363220290731831202.",SMS
2024-11-14,17:07:44,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-11-14 17:07:33. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 324 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10559331666. ID de transaction externe : 3744901327790942861.  MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-14,20:00:30,Received,MobileMoney,MobileMoney,"Une transaction de 300 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-11-14 20:00:08. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 24 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10561635793. ID de transaction externe : 7943303506511133949.  MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-11-15,07:28:20,Received,MobileMoney,MobileMoney,Solde Courant: 24 FCFA ; Solde disponible: 24 FCFA ; Solde Credit de communication: 0 FCFA; Cadeau MTN MoMo: 100.,SMS
2024-11-15,18:25:00,Received,MobileMoney,MobileMoney,Solde Courant: 24 FCFA ; Solde disponible: 24 FCFA ; Solde Credit de communication: 0 FCFA; Cadeau MTN MoMo: 100.,SMS
2024-11-15,18:41:25,Received,MobileMoney,MobileMoney,Vous avez recu 1000 XAF de TOBIAS LAIKA LOYU (237677484081) sur votre compte mobile money à 2024-11-15 18:41:24. Message de l'expéditeur: bill. Votre nouveau solde: 1024 XAF. FRAIS: FCFA 0. Financial Transaction Id: 10570957695.,SMS
2024-11-29,08:53:17,Received,MobileMoney,MobileMoney,Vous avez recu 1050 XAF de ODILA SHIYLA VERNYUY (237677899805) sur votre compte mobile money à 2024-11-29 08:53:14. Message de l'expéditeur: . Votre nouveau solde: 1124 XAF. FRAIS: FCFA 0. Financial Transaction Id: 10714401973.,SMS
2024-12-02,19:35:49,Received,MobileMoney,MobileMoney,Solde Courant: 1124 FCFA ; Solde disponible: 1124 FCFA ; Solde Credit de communication: 0 FCFA; Cadeau MTN MoMo: 100.,SMS
2024-12-02,19:36:38,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-12-02 19:36:27. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 1024 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10753637424. ID de transaction externe : 4930063177762462076.  Bravo, vous etes eligible a gagner l'un de nos 237 VEHICULES. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Tapez *126#. N'oubliez pas que les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-03,08:06:21,Received,MobileMoney,MobileMoney,"Transfert de 725 FCFA effectue avec succes a CHI DELIS NANGA (237650960603) le 2024-12-03 08:06:20. FRAIS 51 FCFA. transaction Id: 10756710508. Reference: 1. Nouveau solde est: 248 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-03,15:45:44,Received,MobileMoney,MobileMoney,Vous avez recu 20000 XAF de RENE NCHINDA MNGOH (237654094057) sur votre compte mobile money à 2024-12-03 15:19:24. Message de l'expéditeur: 1. Votre nouveau solde: 20248 XAF. FRAIS: FCFA 0. Financial Transaction Id: 10761091169.,SMS
2024-12-04,11:23:46,Received,MobileMoney,MobileMoney,"Vous avez recu 3500 XAF de DIYEN MOMJANG AYEAH CUCAS LTD (237679385415 ) sur votre compte Mobile Money 2024-12-04 11:23:37. Message de l'expediteur:. Votre nouveau solde est de 23748 FCFA. Frais: 0XAF. Transaction ID: 10769660432. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-04,11:24:35,Received,MobileMoney,MobileMoney,Paiement Successintegral de 3500 a CAMTEL POINT CONTACT BAMENDA UP STATION 237676358421. Merci d'utiliser MTN MoMo.,SMS
2024-12-04,11:24:36,Received,MobileMoney,MobileMoney,"Votre paiement de 3500 XAF a CAMTEL POINT CONTACT BAMENDA UP STATION (237676358421) a ete finalise a 2024-12-04 11:24:33. Message : . Votre nouveau solde : 20248 XAF. Les frais s'elevaient a 0 XAF. Le montant faisait l'objet d'une reduction de 0 XAF et de coupons d'une valeur de . Identifiant de transaction financiere : 10769669769. ID de transaction externe : -. MoMo casse les prix pour ses clients ! Désormais, 25% de baisse sur tous vos retraits. RDV dans vos points MoMo. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-07,10:21:32,Received,MobileMoney,MobileMoney,"Transfert de 1200 FCFA effectue avec succes a N A PHILOMENA SHURI NGANG (237673530699) le 2024-12-07 10:21:30. FRAIS 52 FCFA. transaction Id: 10801443835. Reference: 1. Nouveau solde est: 18996 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-07,11:57:37,Received,MobileMoney,MobileMoney,"Transfert de 3100 FCFA effectue avec succes a SIMEON EBODE AYISSI (237674670138) le 2024-12-07 11:57:33. FRAIS 56 FCFA. transaction Id: 10802486496. Reference: 1. Nouveau solde est: 15840 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-07,20:33:22,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-12-07 20:33:18. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 15740 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10808226919. ID de transaction externe : 1745895316415565071.  Bravo, vous etes eligible a gagner l'un de nos 237 VEHICULES. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Tapez *126#. N'oubliez pas que les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-09,21:29:10,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-12-09 21:29:00. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 15640 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10830038250. ID de transaction externe : 3137280872101596219.  Bravo, vous etes eligible a gagner l'un de nos 237 VEHICULES. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Tapez *126#. N'oubliez pas que les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-10,09:18:02,Received,MobileMoney,MobileMoney,Solde Courant: 15640 FCFA ; Solde disponible: 15640 FCFA ; Solde Credit de communication: 0 FCFA; Cadeau MTN MoMo: 100.,SMS
2024-12-10,10:22:07,Received,MobileMoney,MobileMoney,"Transfert de 5000 FCFA effectue avec succes a VITALIS ADUH ABOH (237653335767) le 2024-12-10 10:22:03. FRAIS 60 FCFA. transaction Id: 10833430395. Reference: 1. Nouveau solde est: 10580 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-11,10:08:40,Received,MobileMoney,MobileMoney,Solde Courant: 50430 FCFA ; Solde disponible: 50430 FCFA ; Solde Credit de communication: 0 FCFA; Cadeau MTN MoMo: 100.,SMS
2024-12-11,20:45:56,Received,MobileMoney,MobileMoney,"Une transaction de 8668 XAF effectuee par RAINBOW AGROSCIENCE LTD  (RAINBOW-PERSONAL) sur votre compte d'argent mobile s'est terminee avec succes a 2024-12-11 20:45:52. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : MOMOKASH. Votre nouveau solde : 41762 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10852204393. ID de transaction externe : 202412115003683177734490RA.  Bravo, vous etes eligible a gagner l'un de nos 237 VEHICULES. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Tapez *126#. N'oubliez pas que les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-11,20:46:00,Received,MobileMoney,MobileMoney,Your preapproval with identity 3843382 was canceled.,SMS
2024-12-11,20:46:11,Received,MobileMoney,MobileMoney,"Hello, The requested link to account: 202410261639330079M77734490 at RAINBOW-PERSONAL has been removed.",SMS
2024-12-12,07:41:23,Received,MobileMoney,MobileMoney,"Transfert de 20000 FCFA effectue avec succes a REENA KAY MANDZE SHIMINYI (237650301996) le 2024-12-12 07:41:19. FRAIS 90 FCFA. transaction Id: 10854409850. Reference: 1. Nouveau solde est: 21672 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-12,07:42:31,Received,MobileMoney,MobileMoney,"Transfert de 15000 FCFA effectue avec succes a ORLGA ANYE MUDOH (237675807371) le 2024-12-12 07:42:31. FRAIS 80 FCFA. transaction Id: 10854420173. Reference: 1. Nouveau solde est: 6592 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-12,12:03:44,Received,MobileMoney,MobileMoney,"Hello, The requested link to account: 20241212120334490M at CamCCUL-PERSONAL has been added.",SMS
2024-12-12,12:04:21,Received,MobileMoney,MobileMoney,Vous avez recu 9500 XAF de CAMCCUL CREDIT  (CamCCUL-PERSONAL) sur votre compte mobile money à 2024-12-12 12:04:22. Message de l'expéditeur: . Votre nouveau solde: 16092 XAF. FRAIS: FCFA 0. Financial Transaction Id: 10857217298.,SMS
2024-12-12,14:09:03,Received,MobileMoney,MobileMoney,Solde Courant: 16092 FCFA ; Solde disponible: 16092 FCFA ; Solde Credit de communication: 0 FCFA; Cadeau MTN MoMo: 100.,SMS
2024-12-12,17:25:24,Received,MobileMoney,MobileMoney,"Une transaction de 1000 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-12-12 17:24:33. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 15092 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10860813754. ID de transaction externe : 5778447852516909992.  Bravo, vous etes eligible a gagner l'un de nos 237 VEHICULES. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Tapez *126#. N'oubliez pas que les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-12,17:47:51,Received,MobileMoney,MobileMoney,Vous avez recu 138000 XAF de ORNELA KIAN NOAH (237677451820) sur votre compte mobile money à 2024-12-12 17:47:51. Message de l'expéditeur: 55. Votre nouveau solde: 153092 XAF. FRAIS: FCFA 0. Financial Transaction Id: 10861128601.,SMS
2024-12-12,18:06:33,Received,MobileMoney,MobileMoney,"Transfert de 5000 FCFA effectue avec succes a NKEH OSCAR MABOH (237675337645) le 2024-12-12 18:06:32. FRAIS 60 FCFA. transaction Id: 10861355617. Reference: 1. Nouveau solde est: 148032 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-13,00:27:22,Received,MobileMoney,MobileMoney,"Hello, the transaction with amount 1000 XAF for MTNC BUNDLES_FORFAITS   (MTN_Bundles) with message:  failed at 2024-12-13 00:20:07 .Please check your balance or contact system admin for the cause. Financial Transaction Id: 10857490836. External Transaction Id: 8381237918088507058.",SMS
2024-12-13,07:55:17,Received,MobileMoney,MobileMoney,"Transfert de 20500 FCFA effectue avec succes a HENRY LAIMO LUKONG (237681137799) le 2024-12-13 07:55:15. FRAIS 91 FCFA. transaction Id: 10865875870. Reference: 1. Nouveau solde est: 127441 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-13,10:18:56,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-12-13 10:18:13. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 127341 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10867395728. ID de transaction externe : 2025852287601818873.  Bravo, vous etes eligible a gagner l'un de nos 237 VEHICULES. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Tapez *126#. N'oubliez pas que les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-13,11:58:35,Received,MobileMoney,MobileMoney,"Vous, ZACHARY NYANGOH MANDZE (237677734490) avez effectue avec succes le retrait de 50000 FCFA de votre compte mobile money, chez NEW DREAM Fru Karl Chi (237651947645) le 2024-12-13 11:58:18. transaction Id: 10868483812. Votre nouveau solde: 76591 XAF. Frais: 750 XAF. Vous avez beneficie de 25% de réduction sur votre retrait. Tentez maintenant de gagner l'un de nos 237 VEHICULES ! En effectuant un paiement MoMo d'au moins 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-14,10:14:17,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-12-14 10:14:07. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 76491 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10878544167. ID de transaction externe : 9153866611393955790.  Bravo, vous etes eligible a gagner l'un de nos 237 VEHICULES. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Tapez *126#. N'oubliez pas que les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-14,20:47:53,Received,MobileMoney,MobileMoney,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2024-12-14 20:47:52. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 76291 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : 10885804227. ID de transaction externe : 5307334765074156872.  Bravo, vous etes eligible a gagner l'un de nos 237 VEHICULES. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Tapez *126#. N'oubliez pas que les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-15,10:20:00,Received,MobileMoney,MobileMoney,"Transfert de 30500 FCFA effectue avec succes a FRANKLIN NDZI SHUYE (237677768827) le 2024-12-15 10:19:58. FRAIS 111 FCFA. transaction Id: 10889532602. Reference: 1. Nouveau solde est: 45680 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-15,15:02:21,Received,MobileMoney,MobileMoney,Solde Courant: 45680 FCFA ; Solde disponible: 45680 FCFA ; Solde Credit de communication: 0 FCFA; Cadeau MTN MoMo: 100.,SMS
2024-12-16,09:08:16,Received,MobileMoney,MobileMoney,Vous avez recu 60000 XAF de MICHAEL YONG FINDENG (237678889966) sur votre compte mobile money à 2024-12-16 09:08:18. Message de l'expéditeur: . Votre nouveau solde: 105680 XAF. FRAIS: FCFA 0. Financial Transaction Id: 10899767850.,SMS
2024-12-16,13:55:55,Received,MobileMoney,MobileMoney,"Transfert de 30500 FCFA effectue avec succes a PROMISE MAKINYUY YIVEN (237650349678) le 2024-12-16 13:55:53. FRAIS 111 FCFA. transaction Id: 10902871680. Reference: 1. Nouveau solde est: 75069 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-16,21:19:20,Received,MobileMoney,MobileMoney,"Transfert de 5100 FCFA effectue avec succes a KLOUVIS TAHKEPE MANDZE (237677141177) le 2024-12-16 21:19:19. FRAIS 60 FCFA. transaction Id: 10908112544. Reference: 1. Nouveau solde est: 69909 FCFA. Tentez de gagner l'un de nos 237 VEHICULES en faisant un paiement MoMo a partir de 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. N'oubliez pas, les frais de Retrait sont desormais reduits de 25%. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-17,15:00:25,Received,MobileMoney,MobileMoney,"Vous, ZACHARY NYANGOH MANDZE (237677734490) avez effectue avec succes le retrait de 50000 FCFA de votre compte mobile money, chez JULIE NUBIHA TANDAG (237679882210) le 2024-12-17 15:00:20. transaction Id: 10914754763. Votre nouveau solde: 19159 XAF. Frais: 750 XAF. Vous avez beneficie de 25% de réduction sur votre retrait. Tentez maintenant de gagner l'un de nos 237 VEHICULES ! En effectuant un paiement MoMo d'au moins 237F. Tapez *126#. Multipliez vos chances avec d'autres transactions MoMo d'un montant minimum de 5,237F. Plus d'infos au 8787 ou WhatsApp 650528787",SMS
2024-12-18,12:53:45,Received,MobileMoney,MobileMoney,Your preapproval with identity 4060326 was canceled.,SMS
2024-12-18,12:54:15,Received,MobileMoney,MobileMoney,"Hello, The requested link to account: 20241212120334490M at CamCCUL-PERSONAL has been removed.",SMS
2024-12-18,13:13:51,Received,MobileMoney,MobileMoney,Solde Courant: 8946 FCFA ; Solde disponible: 8946 FCFA ; Solde Credit de communication: 0 FCFA; Cadeau MTN MoMo: 100.,SMS
